JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompteAuxNum|CompteAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|MontantDevise|Idevise
BQ|Banque|EC000310|20251220|512000|Banque Société Générale|||BQ000177|20251220|Règlement CET/CFE|0,00|2800,00|||20251220||
OD|Opérations diverses|EC000311|20251231|681100|Dotations amort. immobilisations corporelles|||OD000008|20251231|Dotation amort. installations techniques 2025|9000,00|0,00|||20251231||
OD|Opérations diverses|EC000311|20251231|281500|Amort. installations techniques|||OD000008|20251231|Dotation amort. installations techniques 2025|0,00|9000,00|||20251231||
OD|Opérations diverses|EC000312|20251231|681100|Dotations amort. immobilisations corporelles|||OD000009|20251231|Dotation amort. matériel de bureau 2025|2400,00|0,00|||20251231||
OD|Opérations diverses|EC000312|20251231|281830|Amort. matériel de bureau|||OD000009|20251231|Dotation amort. matériel de bureau 2025|0,00|2400,00|||20251231||
OD|Opérations diverses|EC000313|20251231|681100|Dotations amort. immobilisations corporelles|||OD000010|20251231|Dotation amort. matériel informatique 2025|17000,00|0,00|||20251231||
OD|Opérations diverses|EC000313|20251231|281840|Amort. matériel informatique|||OD000010|20251231|Dotation amort. matériel informatique 2025|0,00|17000,00|||20251231||
OD|Opérations diverses|EC000314|20251231|695000|Impôts sur les bénéfices|||OD000011|20251231|IS estimé exercice 2025|22000,00|0,00|||20251231||
OD|Opérations diverses|EC000314|20251231|444000|État - Impôt sur les bénéfices|||OD000011|20251231|IS estimé exercice 2025|0,00|22000,00|||20251231||
OD|Opérations diverses|EC000315|20251231|310000|Stocks de matières|||OD000012|20251231|Variation stocks matières clôture|2200,00|0,00|||20251231||
OD|Opérations diverses|EC000315|20251231|603710|Variation des stocks de matières|||OD000012|20251231|Variation stocks matières clôture|0,00|2200,00|||20251231||
